Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
12480040,"El paraíso perdido (Sepan cuántos, #194)",John Milton,"Milton, John",Joaquín Antonio Peñalosa,"=""9700751686""","=""9789700751689""",5,3.86,Porrúa,Paperback,257,2004,1667,2021/07/21,2021/07/18,"epopeyas, mitología, poesía","epopeyas (#7), mitología (#17), poesía (#45)",read,,,,1,0
38237154,Sagrada Biblia: Universidad de Navarra (Spanish Edition),Facultad de Teología,"Teología, Facultad de",,"=""""","=""""",5,4.79,EUNSA Ediciones Universidad de Navarra,Kindle Edition,11531,2017,,2021/07/16,2021/06/20,"mitología, history, filosofía, poesía","mitología (#16), history (#14), filosofía (#86), poesía (#44)",read,,,,1,0
28427711,Relatos de Sevastópol,Leo Tolstoy,"Tolstoy, Leo",Marta Sánchez-Nieves,"=""8484289249""","=""9788484289241""",5,3.85,Alba Editorial,Kindle Edition,216,2013,1855,2021/07/02,2021/06/28,"cuentos, guerra, literatura-rusa, history","cuentos (#13), guerra (#4), literatura-rusa (#7), history (#13)",read,,,,1,0
2866209,Teogonía. Trabajos y días. Escudo. Certamen.,Hesiod,"Hesiod, Hesiod",,"=""842063686X""","=""9788420636863""",5,3.70,Alianza Editorial,Paperback,199,1986,,2021/06/30,2021/06/28,"epopeyas, mitología, poesía","epopeyas (#6), mitología (#15), poesía (#43)",read,,,,1,0
429069,"Hamlet. Penas Por Amor Perdidas. Los Dos Hidalgos De Verona. Sueño De Una Noche De Verano. Romeo Y Julieta. (Sepan Cuantos, #86)",William Shakespeare,"Shakespeare, William",,"=""9700755428""","=""9789700755427""",5,4.18,Porrua,Paperback,272,2005,2005,2021/06/05,2021/06/03,"teatral-dramático, poesía","teatral-dramático (#1), poesía (#42)",read,,,,1,0
32487278,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",,"=""6070735404""","=""9786070735400""",5,3.91,Austral,Paperback,294,2016,1818,2021/06/03,2021/06/01,"mitología, novelas, existencialista, ciencia-ficción","mitología (#14), novelas (#39), existencialista (#11), ciencia-ficción (#13)",read,,,,1,0
35603490,Las mil y una noches,Anonymous,"Anonymous, Anonymous","Dolors Cinca Pinós, Margarita Castells Criballés","=""8423352889""","=""9788423352883""",5,3.51,Austral,Hardcover,656,2017,,2021/06/01,2021/05/29,"cuentos, mitología, novelas, favoritos, oriental","cuentos (#8), mitología (#13), novelas (#38), favoritos (#3), oriental (#14)",read,,,,1,0
6015216,Carta sobre el Humanismo,Martin Heidegger,"Heidegger, Martin","Helena Cortés, Arturo Leyte","=""842063798X""","=""9788420637983""",5,3.85,Alianza Editorial,Paperback,96,2000,1946,2021/05/05,2021/05/04,"filosofía, epistolas","filosofía (#60), epistolas (#6)",read,,,,1,0
1201604,"Las Metamorfosis. (Sepan Cuantos, #316)",Ovidio,"Ovidio, Ovidio",,"=""9684325614""","=""9789684325616""",5,4.10,Porrua,Paperback,233,1998,8,2021/03/20,2021/02/14,"mitología, poesía, favoritos, grecorromano","mitología (#4), poesía (#2), favoritos (#25), grecorromano (#15)",read,,,,1,0
15136710,Poesía completa,Jorge Luis Borges,"Borges, Jorge Luis",,"=""8426419011""","=""9788426419019""",5,4.44,LUMEN,Hardcover,656,2011,1961,2021/02/12,2021/01/06,"poesía, borgiano, favoritos","poesía (#1), borgiano (#3), favoritos (#36)",read,,,,1,0
25374092,La llamada de Chtulhu,H.P. Lovecraft,"Lovecraft, H.P.",,"=""8898006438""","=""9788898006434""",5,4.01,Greenbooks Editore,Kindle Edition,68,2014,1928,2020/12/20,2020/12/19,"miedo, cuentos","miedo (#1), cuentos (#35)",read,,,,1,0
17844282,Un artista del hambre,Franz Kafka,"Kafka, Franz",,"=""""","=""""",5,4.09,Casimiro,Paperback,64,,1924,2020/12/18,2020/12/18,"existencialista, cuentos","existencialista (#7), cuentos (#34)",read,,,,1,0
17311233,Los mitos griegos 2,Robert Graves,"Graves, Robert",,"=""""","=""9788420643496""",5,4.20,Alianza,Paperback,608,2011,1955,2020/12/18,2020/12/12,"history, mitología, filosofía, grecorromano","history (#6), mitología (#2), filosofía (#49), grecorromano (#14)",read,,,,1,0
5348133,Los mitos griegos 1,Robert Graves,"Graves, Robert",Luis Echávarri,"=""8420601101""","=""9788420601106""",5,4.07,Alianza,Paperback,468,1989,1955,2020/12/08,2020/11/30,"filosofía, history, política, mitología, grecorromano","filosofía (#45), history (#5), política (#15), mitología (#1), grecorromano (#13)",read,,,,1,0
23752802,El Libro Rojo de Mao,Mao Zedong,"Zedong, Mao",,"=""8402049273""","=""9788402049278""",1,3.51,Bruguera,Paperback,253,1976,1964,2020/11/06,2020/11/03,"filosofía, política, oriental","filosofía (#41), política (#12), oriental (#13)",read,,,,1,0
43470783,Arte Poetica (Coleccion Sepan Cuantos # 715) (Spanish Edition),Aristotle,"Aristotle, Aristotle",Aristóteles,"=""9700758516""","=""9789700758510""",5,3.83,Porrua,Paperback,378,2005,-335,2020/11/02,2020/10/28,"filosofía, dialéctica-retórica-lógica, grecorromano","filosofía (#39), dialéctica-retórica-lógica (#2), grecorromano (#12)",read,,,,1,0
67896,Tao Te Ching,Lao Tzu,"Tzu, Lao","Gia-Fu Feng, Jane English, Jacob Needleman, Toinette Lippe, Claudio Lamparelli","=""0679724346""","=""9780679724346""",5,4.29,Vintage,Paperback,107,1989,-350,2020/10/13,2020/07/06,"filosofía, oriental","filosofía (#36), oriental (#12)",read,,,,1,0
40487729,"Confesiones (Sepan Cuantos, #470)",Jean-Jacques Rousseau,"Rousseau, Jean-Jacques",,"=""6070906934""","=""9786070906930""",5,3.60,Porrua,Paperback,583,2011,1773,2020/08/07,2020/04/29,"filosofía, biográfico","filosofía (#23), biográfico (#2)",read,,,,1,0
3804228,"Diálogos (Sepan Cuantos, #13)",Platón,"Platón, Platón",,"=""9700772470""","=""9789700772479""",5,4.14,Porrua,Paperback,1104,2009,-380,2020/09/20,2020/08/31,"educación, filosofía, ciencia, economía, guerra, política, history, grecorromano","educación (#2), filosofía (#30), ciencia (#5), economía (#13), guerra (#2), política (#10), history (#2), grecorromano (#11)",read,,,,1,0
25451264,"Death's End (Remembrance of Earth’s Past, #3)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""0765377101""","=""9780765377104""",5,4.40,TOR,Hardcover,604,2016,2010,2020/07/11,2019/11/28,"novelas, ciencia-ficción","novelas (#20), ciencia-ficción (#12)",read,,,,1,0
32759560,De la brevedad de la vida: y otras cartas filosóficas (Spanish Edition),Seneca,"Seneca, Seneca",,"=""1539588505""","=""9781539588504""",5,4.16,CreateSpace Independent Publishing Platform,Paperback,144,2016,49,2020/07/03,2020/06/20,"filosofía, grecorromano, epistolas","filosofía (#18), grecorromano (#10), epistolas (#5)",read,,,,1,0
18839298,"Equiridion, o manual de Epicteto (Spanish Edition)",Arrian,"Arrian, Arrian",,"=""1493596616""","=""9781493596614""",5,4.24,CreateSpace Independent Publishing Platform,Paperback,86,2013,125,2020/07/02,2020/01/16,"filosofía, grecorromano","filosofía (#17), grecorromano (#9)",read,,,,1,0
11655703,"Metafísica (Sepan Cuantos, #120)",Aristotle,"Aristotle, Aristotle",,"=""9700730999""","=""9789700730998""",5,4.07,Porrua,Paperback,326,2002,-330,2020/06/04,2020/05/25,"filosofía, grecorromano","filosofía (#15), grecorromano (#8)",read,,,,1,0
31450980,The Art of War,Sun Tzu,"Tzu, Sun",Jonathan Clements,"=""1509827951""","=""9781509827954""",5,3.94,Macmillan Collector's Library,Hardcover,184,2017,-500,2020/03/06,2020/02/27,"filosofía, política, guerra, oriental","filosofía (#8), política (#4), guerra (#1), oriental (#11)",read,,,,1,0
20807813,Meditaciones,Marcus Aurelius,"Aurelius, Marcus",,"=""6071122252""","=""9786071122254""",5,4.28,Taurus (Great Ideas),Paperback,172,2012,180,2020/02/27,2020/01/15,"filosofía, grecorromano","filosofía (#6), grecorromano (#7)",read,,,,1,0
7943832,"Ética Nicomaquea. Política. (Sepan Cuantos, #70)",Aristotle,"Aristotle, Aristotle",,"=""9700752321""","=""9789700752327""",5,3.89,Porrua,Paperback,421,2004,2001,2020/05/24,2020/05/08,"filosofía, política, grecorromano","filosofía (#13), política (#9), grecorromano (#6)",read,,,,1,0
20812290,La Odisea,Homer,"Homer, Homer",,"=""9700758273""","=""9789700758275""",5,3.83,Editorial Porrúa,Paperback,369,2012,-800,2020/05/08,2020/05/04,"novelas, epopeyas, mitología, favoritos, poesía, grecorromano","novelas (#18), epopeyas (#2), mitología (#7), favoritos (#11), poesía (#40), grecorromano (#5)",read,,,,1,0
12983519,"La Ilíada (Sepan Cuantos, #2)",Homer,"Homer, Homer","Luis Segalá y Estalella, Alfonso Reyes","=""9700773302""","=""9789700773308""",5,3.93,Porrúa,Paperback,384,2009,-800,2020/05/03,2020/04/28,"novelas, epopeyas, mitología, favoritos, poesía, grecorromano","novelas (#17), epopeyas (#3), mitología (#6), favoritos (#35), poesía (#39), grecorromano (#4)",read,,,,1,0
2878210,La divina comedia,Dante Alighieri,"Alighieri, Dante",,"=""9706668500""","=""9789706668509""",5,4.09,Grupo Editorial Tomo,Paperback,544,2005,1320,2020/04/06,2020/03/26,"novelas, epopeyas, mitología, favoritos, poesía","novelas (#16), epopeyas (#1), mitología (#8), favoritos (#12), poesía (#38)",read,,,,1,0
39943621,"Fire & Blood (A Targaryen History, #1)",George R.R. Martin,"Martin, George R.R.",Doug Wheatley,"=""152479628X""","=""9781524796280""",5,4.05,Random House Worlds,Hardcover,706,2018,2018,2020/03/26,2019/05/02,"game-of-thrones, fantasía, novelas","game-of-thrones (#7), fantasía (#10), novelas (#66)",read,,,,1,0
40796176,Infinite Powers: How Calculus Reveals the Secrets of the Universe,Steven H. Strogatz,"Strogatz, Steven H.",,"=""1328879984""","=""9781328879981""",5,4.29,Mariner Books,Hardcover,360,2019,2019,2020/02/16,2019/12/25,"math, ciencia","math (#1), ciencia (#8)",read,,,,1,0
39709676,"The Dark Forest (The Three-Body Problem, #2)",Liu Cixin,"Cixin, Liu",Joel Martinsen,"=""076537708X""","=""9780765377081""",5,4.40,Tor Books,Hardcover,512,2015,2008,2020/02/03,2020/01/23,"novelas, ciencia-ficción","novelas (#14), ciencia-ficción (#11)",read,,,,1,0
18635622,"A Knight of the Seven Kingdoms (The Tales of Dunk and Egg, #1-3)",George R.R. Martin,"Martin, George R.R.",Gary Gianni,"=""0345533488""","=""9780345533487""",5,4.27,Bantam Books,Hardcover,368,2015,2015,2020/01/18,2019/11/30,"game-of-thrones, novelas, fantasía","game-of-thrones (#6), novelas (#13), fantasía (#9)",read,,,,1,0
76778,The Martian Chronicles,Ray Bradbury,"Bradbury, Ray",Michael Whelan,"=""0553278223""","=""9780553278224""",5,4.16,Bantam/Spectra,Mass Market Paperback,182,1984,1950,2019/12/12,2019/12/08,"novelas, ciencia-ficción","novelas (#12), ciencia-ficción (#10)",read,,,,1,0
40961427,1984,George Orwell,"Orwell, George",,"=""""","=""""",5,4.20,Houghton Mifflin Harcourt,ebook,298,2013,1948,2019/12/04,2019/12/02,"novelas, distopia, ciencia-ficción","novelas (#4), distopia (#2), ciencia-ficción (#9)",read,,,,1,0
13079982,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""""","=""""",4,3.97,Simon & Schuster,Mass Market Paperback,249,2011,1953,2019/12/08,2019/12/04,"novelas, distopia, ciencia-ficción","novelas (#3), distopia (#3), ciencia-ficción (#8)",read,,,,1,0
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0553588486""","=""9780553588484""",5,4.45,Bantam,Mass Market Paperback,835,2005,1996,2019/07/06,2019/05/02,"game-of-thrones, novelas, fantasía","game-of-thrones (#5), novelas (#8), fantasía (#8)",read,,,,1,0
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""""","=""""",5,4.08,Tor Books,Hardcover,472,2014,2006,2019/12/02,2019/11/27,"novelas, ciencia-ficción","novelas (#5), ciencia-ficción (#7)",read,,,,1,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",5,3.98,HarperPerennial / Perennial Classics,Paperback,288,1998,1932,2019/03/27,2019/02/10,"novelas, distopia","novelas (#10), distopia (#1)",read,,,,1,0
36950075,The World in a Grain: The Story of Sand and How It Transformed Civilization,Vince Beiser,"Beiser, Vince",,"=""0399576428""","=""9780399576423""",3,4.05,Riverhead Books,Hardcover,294,2018,2018,2018/12/14,2018/10/22,ciencia,ciencia (#7),read,,,,1,0
22071227,La Nariz,Nikolai Gogol,"Gogol, Nikolai",,"=""""","=""""",5,3.71,Gadir Editorial,Hardcover,80,,1836,2025/08/02,2025/08/01,"cuentos, literatura-rusa","cuentos (#33), literatura-rusa (#18)",read,,,,1,0
209364645,"The Korean Myths: A Guide to the Gods, Heroes and Legends",Heinz Insu Fenkl,"Fenkl, Heinz Insu",Bella Dalton-Fenkl,"=""0500027668""","=""9780500027660""",0,3.76,Thames & Hudson,Hardcover,256,2024,,,2025/07/18,to-read,to-read (#82),to-read,,,,0,0
36598389,Beethoven,Jan Swafford,"Swafford, Jan",Juan Lucas,"=""8416748683""","=""9788416748686""",0,4.26,Acantilado,Hardcover,1456,2017,2014,,2025/07/18,to-read,to-read (#81),to-read,,,,0,0
2932,Robinson Crusoe,Daniel Defoe,"Defoe, Daniel",Virginia Woolf,"=""""","=""""",0,3.68,Modern Library,Hardcover,320,2001,1719,,2025/07/18,to-read,to-read (#80),to-read,,,,0,0
10734213,La muerte de Arturo,Thomas Malory,"Malory, Thomas","Francisco Torres Oliver, Carlos García Gual, Luis Alberto de Cuenca","=""849841279X""","=""9788498412796""",0,3.92,Siruela,Hardcover,976,2008,1485,,2025/07/18,to-read,to-read (#79),to-read,,,,0,0
209731972,Los mitos chinos: Una guía de sus dioses y leyendas,Tao Tao Liu,"Liu, Tao Tao",Irene Jové,"=""8412712277""","=""9788412712278""",0,3.60,Folioscopio,Hardcover,248,2024,2022,,2025/07/18,to-read,to-read (#78),to-read,,,,0,0
209732032,"Los mitos japoneses: Una guía de sus dioses, héroes y espíritus",Joshua Frydman,"Frydman, Joshua",Javier Guerrero Jimeno,"=""8412712269""","=""9788412712261""",0,3.84,Folioscopio,Hardcover,304,2024,2022,,2025/07/18,to-read,to-read (#77),to-read,,,,0,0
35822371,Dioniso: Mito y culto (Spanish Edition),Walter F. Otto,"Otto, Walter F.",,"=""8425440076""","=""9788425440076""",0,4.19,Herder Editorial,Kindle Edition,237,2017,1933,,2025/07/18,to-read,to-read (#76),to-read,,,,0,0
231787797,La vía hermética: Introducción a la filosofía de Hermes (Spanish Edition),Françoise Bonardel,"Bonardel, Françoise",,"=""8410199386""","=""9788410199385""",0,0.0,Erasmus Ediciones,Paperback,240,2025,,,2025/07/18,to-read,to-read (#75),to-read,,,,0,0
2314245,La Diosa Blanca,Robert Graves,"Graves, Robert",,"=""8420619485""","=""9788420619484""",0,4.02,Alianza,Paperback,512,1983,1961,,2025/07/18,to-read,to-read (#74),to-read,,,,0,0
6952962,Oraculos griegos,David Hernández de la Fuente,"Fuente, David Hernández de la",,"=""8420662631""","=""9788420662633""",0,4.21,Alianza,Paperback,272,2008,,,2025/07/18,to-read,to-read (#73),to-read,,,,0,0
180658172,El Rey Arturo y los caballeros de la Tabla Redonda,Alfred W. Pollard,"Pollard, Alfred W.",,"=""8419124656""","=""9788419124654""",0,3.97,REINO DE CORDELIA S.L.,Hardcover,544,2023,1917,,2025/07/18,to-read,to-read (#72),to-read,,,,0,0
5034919,Fausto,Johann Wolfgang von Goethe,"Goethe, Johann Wolfgang von","Manuel José González, Miguel Ángel Vega","=""8437606772""","=""9788437606774""",5,3.89,Ediciones Cátedra,Paperback,448,2005,1808,2023/10/27,2022/07/26,"teatral-dramático, mitología, poesía","teatral-dramático (#14), mitología (#49), poesía (#20)",read,,,,1,0
56916837,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",0,4.26,Harper Perennial Modern Classics,Paperback,323,2021,1960,,2025/03/31,to-read,to-read (#70),to-read,,,,0,0
168380647,Plaidoirie pour l'avortement,Gisèle Halimi,"Halimi, Gisèle",,"=""2073025102""","=""9782073025104""",0,4.77,Editions Gallimard,Kindle Edition,76,2023,,,2025/03/31,to-read,to-read (#69),to-read,,,,0,0
17143,Go Tell It on the Mountain,James Baldwin,"Baldwin, James",,"=""0141185910""","=""9780141185910""",0,4.06,Penguin,Paperback,256,2001,1953,,2025/03/31,to-read,to-read (#68),to-read,,,,0,0
406235,Giovanni’s Room,James Baldwin,"Baldwin, James",,"=""""","=""""",0,4.34,Laurel,Paperback,178,1988,1956,,2025/03/31,to-read,to-read (#67),to-read,,,,0,0
223905916,Historias de Persia: (Persiká),Ctesias de Cnido,"Cnido, Ctesias de","Manel García Sánchez, Carmen Sánchez-Mañas","=""8446056208""","=""9788446056201""",0,3.67,Ediciones Akal,Paperback,192,2025,,,2025/01/30,to-read,to-read (#66),to-read,,,,0,0
51230073,Mitos hititas: Entre Oriente y Occidente,Alberto Bernabé Pajares,"Pajares, Alberto Bernabé",,"=""8446040123""","=""9788446040125""",0,5.00,Ediciones Akal,Hardcover,288,2015,2015,,2025/01/30,to-read,to-read (#65),to-read,,,,0,0
63358,"El retorno del rey (El señor de los anillos, #3)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""8445075756""","=""9788445075753""",5,4.58,Booket,Paperback,603,2006,1955,2021/01/15,2021/01/11,"novelas, fantasía, mitología","novelas (#33), fantasía (#3), mitología (#57)",read,,,,1,0
15280,"Las dos torres (El señor de los anillos, #2)",J.R.R. Tolkien,"Tolkien, J.R.R.","Matilde Horne, Luis Domènech","=""""","=""""",5,4.50,Minotauro,Paperback,464,2001,1954,2021/01/11,2021/01/06,"fantasía, novelas, mitología","fantasía (#2), novelas (#32), mitología (#56)",read,,,,1,0
222947,"La comunidad del anillo (El señor de los anillos, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.",Luis Domènech,"=""8445071408""","=""9788445071403""",5,4.41,Minotauro,Paperback,560,1991,1954,2021/01/06,2020/12/28,"novelas, fantasía, mitología","novelas (#31), fantasía (#1), mitología (#55)",read,,,,1,0
11093132,Grimm's Fairy Tales,Jacob Grimm,"Grimm, Jacob",Wilhelm Grimm,"=""""","=""""",5,4.23,,Kindle Edition,320,2011,1812,2025/01/16,2021/09/18,"cuentos, mitología","cuentos (#30), mitología (#53)",read,,,,1,0
83817782,Determined: A Science of Life without Free Will,Robert M. Sapolsky,"Sapolsky, Robert M.",,"=""0525560971""","=""9780525560975""",5,4.23,Penguin Press,Hardcover,528,2023,2023,2024/12/28,2024/12/25,"ciencia, filosofía, favoritos","ciencia (#6), filosofía (#82), favoritos (#34)",read,,,,1,0
40988232,El libro de la mitología,Various,"Various, Various",,"=""1465482857""","=""9781465482853""",0,4.07,DK,Hardcover,352,2019,2018,,2024/05/31,to-read,to-read (#64),to-read,,,,1,0
